"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 5 of circuit 'qc' at locations: (55, 5) and (55, 5)","/Day%207%20solutions_f41347/Day%207%20solutions_f41347.py","52","10","52","29"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (127, 25) and (127, 25)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (262, 29) and (262, 29)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (128, 25) and (128, 25)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (263, 29) and (263, 29)","/Double_path_experiment_abe35c/Double_path_experiment_abe35c.py","119","35","119","56"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (262, 29) and (262, 29)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (263, 29) and (263, 29)","/Double_path_experiment_abe35c/Double_path_experiment_abe35c.py","233","39","233","56"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (262, 29) and (262, 29)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (263, 29) and (263, 29)","/Double_path_experiment_abe35c/Double_path_experiment_abe35c.py","235","39","235","60"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'a' at locations: (190, 5) and (190, 5)
repeated measurements of qubit 1 of circuit 'a' at locations: (191, 5) and (191, 5)","/Dynamical_Decoupling_f1fddf/Dynamical_Decoupling_f1fddf.py","169","9","169","28"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'b' at locations: (192, 5) and (192, 5)
repeated measurements of qubit 1 of circuit 'b' at locations: (193, 5) and (193, 5)","/Dynamical_Decoupling_f1fddf/Dynamical_Decoupling_f1fddf.py","170","9","170","28"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'cct' at locations: (16, 13) and (16, 13)","/E91_0a3c4d/E91_0a3c4d.py","12","15","12","34"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 3 of circuit 'qc' at locations: (112, 5) and (112, 5)","/Error_Mitigation_Using-Runner_754fd5/Error_Mitigation_Using-Runner_754fd5.py","101","10","101","45"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circ' at locations: (117, 9) and (124, 9)
repeated measurements of qubit 2 of circuit 'circ' at locations: (118, 9) and (120, 9)
repeated measurements of qubit 3 of circuit 'circ' at locations: (119, 9) and (121, 9)","/Gamev1.0_69aef2/Gamev1.0_69aef2.py","114","16","114","37"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circ' at locations: (279, 9) and (286, 9)
repeated measurements of qubit 2 of circuit 'circ' at locations: (280, 9) and (282, 9)
repeated measurements of qubit 3 of circuit 'circ' at locations: (281, 9) and (283, 9)","/Gamev1.0_69aef2/Gamev1.0_69aef2.py","276","16","276","37"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (79, 5) and (79, 5)","/IPEA_H2_GoogleCircuit_19db34/IPEA_H2_GoogleCircuit_19db34.py","70","10","70","31"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (40, 9) and (40, 9)","/IPE_Box_Improved1_0e749f/IPE_Box_Improved1_0e749f.py","25","15","25","37"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (44, 5) and (44, 5)","/ImpactOnBlochSphereV2_6f0344/ImpactOnBlochSphereV2_6f0344.py","36","15","36","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (41, 5) and (41, 5)","/ImpactOnBlochSphere_acd8c8/ImpactOnBlochSphere_acd8c8.py","33","15","33","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circ' at locations: (33, 17) and (33, 17)","/Kitaev_884b76/Kitaev_884b76.py","15","12","15","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (22, 1) and (26, 1)","/NICT%20Teleportation%20(Easy)_06cce8/NICT%20Teleportation%20(Easy)_06cce8.py","12","6","12","25"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 3 of circuit 'circuit' at locations: (83, 9) and (83, 9)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (84, 9) and (84, 9)","/Noise_random_Circuit_c97a0a/Noise_random_Circuit_c97a0a.py","26","19","26","48"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (23, 5) and (23, 5)","/OneQubitLIGO_ac9ab5/OneQubitLIGO_ac9ab5.py","18","15","18","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc_reset' at locations: (77, 1) and (78, 1)","/OpenQASM3-Exercise-IPE_fdb527/OpenQASM3-Exercise-IPE_fdb527.py","74","12","74","63"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc_init' at locations: (116, 1) and (117, 1)","/OpenQASM3-Exercise-IPE_fdb527/OpenQASM3-Exercise-IPE_fdb527.py","113","11","113","38"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (349, 5) and (349, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (350, 5) and (350, 5)","/Part2_b6b6f7/Part2_b6b6f7.py","342","10","342","34"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (371, 5) and (371, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (372, 5) and (372, 5)","/Part2_b6b6f7/Part2_b6b6f7.py","364","10","364","34"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (21, 1) and (24, 1)","/PartonShower_2_37693b/PartonShower_2_37693b.py","14","6","14","25"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (12, 1) and (16, 1)","/PauliGates_421b5d/PauliGates_421b5d.py","4","6","4","25"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 3 of circuit 'qc' at locations: (24, 1) and (32, 1)
repeated measurements of qubit 3 of circuit 'qc' at locations: (24, 1) and (41, 1)
repeated measurements of qubit 3 of circuit 'qc' at locations: (32, 1) and (41, 1)","/PauliGates_421b5d/PauliGates_421b5d.py","19","6","19","25"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 4 of circuit 'qc' at locations: (170, 9) and (170, 9)
repeated measurements of qubit 3 of circuit 'qc' at locations: (171, 9) and (171, 9)
repeated measurements of qubit 2 of circuit 'qc' at locations: (172, 9) and (172, 9)
repeated measurements of qubit 1 of circuit 'qc' at locations: (173, 9) and (173, 9)
repeated measurements of qubit 0 of circuit 'qc' at locations: (174, 9) and (174, 9)","/QKNN-32states-1test-per-dataset_f1d9cc/QKNN-32states-1test-per-dataset_f1d9cc.py","152","14","152","49"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (166, 5) and (166, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (167, 5) and (167, 5)
repeated measurements of qubit 0 of circuit 'qc' at locations: (168, 5) and (168, 5)","/QKNN-8states-1dataset-manytest_d2b04a/QKNN-8states-1dataset-manytest_d2b04a.py","148","10","148","45"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (268, 5) and (268, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (269, 5) and (269, 5)
repeated measurements of qubit 0 of circuit 'qc' at locations: (270, 5) and (270, 5)","/QKNN-8states-1dataset-manytest_d2b04a/QKNN-8states-1dataset-manytest_d2b04a.py","250","10","250","45"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (370, 5) and (370, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (371, 5) and (371, 5)
repeated measurements of qubit 0 of circuit 'qc' at locations: (372, 5) and (372, 5)","/QKNN-8states-1dataset-manytest_d2b04a/QKNN-8states-1dataset-manytest_d2b04a.py","352","10","352","45"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'cir2' at locations: (202, 9) and (202, 9)","/QKNN_96b73b/QKNN_96b73b.py","191","16","191","39"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","524","35","525","50"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","510","35","511","53"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","527","35","528","43"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","513","35","514","46"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","533","31","533","79"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","519","31","520","32"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","530","31","531","39"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'circuit' at locations: (557, 13) and (557, 13)
repeated measurements of qubit 0 of circuit 'circuit' at locations: (556, 13) and (556, 13)","/QKmeans_75ac73/QKmeans_75ac73.py","516","31","517","39"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'circuit' at locations: (583, 13) and (583, 13)","/QND_Qiskit_8a8b90/QND_Qiskit_8a8b90.py","570","23","570","40"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'circuit' at locations: (212, 21) and (212, 21)
repeated measurements of qubit 3 of circuit 'circuit' at locations: (213, 21) and (213, 21)","/QND_Qiskit_8a8b90/QND_Qiskit_8a8b90.py","188","27","188","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (50, 9) and (50, 9)","/Quantum%20k-means%20Algorithm_39bf8e/Quantum%20k-means%20Algorithm_39bf8e.py","47","14","47","35"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (28, 9) and (28, 9)","/Quantum%20k-means%20python%20code_0ca5a7/Quantum%20k-means%20python%20code_0ca5a7.py","19","10","19","46"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (432, 5) and (432, 5)","/QuantumComputingIntroduction_73da95/QuantumComputingIntroduction_73da95.py","351","6","351","42"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'line_decoder' at locations: (6, 1) and (8, 1)","/QuantumDecoders_33e850/QuantumDecoders_33e850.py","5","16","5","39"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qd' at locations: (5, 5) and (5, 5)","/QuantumDice_bc7351/QuantumDice_bc7351.py","2","6","2","25"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (31, 9) and (31, 9)","/QuantumOneTimePad_ce3ee7/QuantumOneTimePad_ce3ee7.py","29","14","29","33"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (8, 1) and (11, 1)","/Quantum_Encryption_d57d9a/Quantum_Encryption_d57d9a.py","6","6","6","25"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (43, 13) and (43, 13)
repeated measurements of qubit 1 of circuit 'qc' at locations: (44, 13) and (44, 13)","/Quantum_Teleporter_f87a97/Quantum_Teleporter_f87a97.py","31","18","31","45"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circ' at locations: (31, 9) and (31, 9)","/Quantum_Tomography_0b0b70/Quantum_Tomography_0b0b70.py","22","16","22","37"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (163, 13) and (163, 13)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (164, 13) and (164, 13)","/Quantum_entanglement_duality_1cc430/Quantum_entanglement_duality_1cc430.py","134","23","134","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (9, 5) and (9, 5)","/Random_7df0e5/Random_7df0e5.py","2","11","2","30"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (34, 5) and (34, 5)","/SearchEngine_32x32_fd4508/SearchEngine_32x32_fd4508.py","25","10","25","59"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (52, 5) and (52, 5)","/SearchEngine_32x32_fd4508/SearchEngine_32x32_fd4508.py","43","10","43","59"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 1 of circuit 'qc_3qx' at locations: (126, 1) and (127, 1)","/Seven_qubit_code_8cb571/Seven_qubit_code_8cb571.py","30","10","30","26"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (93, 9) and (93, 9)","/SynonymGenerator-checkpoint_77f0e1/SynonymGenerator-checkpoint_77f0e1.py","90","14","90","33"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'qc' at locations: (66, 9) and (66, 9)","/Task3_b217ce/Task3_b217ce.py","56","14","56","41"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (30, 5) and (30, 5)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (31, 5) and (31, 5)","/TwoQubitsLIGO_7f80a1/TwoQubitsLIGO_7f80a1.py","18","15","18","44"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 2 of circuit 'circuit' at locations: (73, 1) and (88, 1)","/UniB_Terra_99a42d/UniB_Terra_99a42d.py","59","11","59","32"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (80, 9) and (80, 9)
repeated measurements of qubit 1 of circuit 'qc' at locations: (81, 9) and (81, 9)","/Week%2021%20Lab_c74a42/Week%2021%20Lab_c74a42.py","70","10","70","29"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (131, 5) and (131, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (132, 5) and (132, 5)","/Week%2021%20Lab_c74a42/Week%2021%20Lab_c74a42.py","121","10","121","29"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc1' at locations: (27, 9) and (39, 9)
repeated measurements of qubit 0 of circuit 'qc1' at locations: (27, 9) and (27, 9)
repeated measurements of qubit 0 of circuit 'qc1' at locations: (39, 9) and (39, 9)
repeated measurements of qubit 0 of circuit 'qc1' at locations: (39, 9) and (27, 9)","/YZCSS_707404/YZCSS_707404.py","23","11","23","30"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'qc' at locations: (47, 5) and (47, 5)
repeated measurements of qubit 1 of circuit 'qc' at locations: (48, 5) and (48, 5)","/YZCSS_707404/YZCSS_707404.py","24","10","24","29"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (16, 9) and (16, 9)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (19, 9) and (19, 9)","/adaptive_circuits_365dea/adaptive_circuits_365dea.py","10","19","11","68"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (32, 9) and (32, 9)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (34, 9) and (34, 9)","/adaptive_circuits_365dea/adaptive_circuits_365dea.py","26","19","27","77"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (46, 9) and (46, 9)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (48, 9) and (48, 9)","/adaptive_circuits_365dea/adaptive_circuits_365dea.py","40","19","41","71"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'circuit' at locations: (75, 9) and (75, 9)
repeated measurements of qubit 1 of circuit 'circuit' at locations: (76, 9) and (76, 9)
repeated measurements of qubit 2 of circuit 'circuit' at locations: (78, 9) and (78, 9)","/adaptive_circuits_365dea/adaptive_circuits_365dea.py","64","19","66","13"
"Double measurement on the same qubit.","two consecutive measurements on the same qubit of a given circuit.","error","repeated measurements of qubit 0 of circuit 'mycircuit' at locations: (15, 9) and (15, 9)","/ahmed234_2ee5f5/ahmed234_2ee5f5.py","12","21","12","46"
