rule_id,message,file,line,col
ql-operation-after-measurement,"Operation 'x' on qubit 2 after measurement at location: (206, 1).",q04_qiskit_installation_and_test_7d0f02.py,222,7.0
ql-operation-after-measurement,"Operation 'cz' on qubit 4 after measurement at location: (44, 1).",quantum_random_pixel_generator_multi_qasm_complete_8582ba.py,62,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (534, 9).",test_stochastic_swap_89a6ef.py,535,9.0
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (69, 1).",12_quantum_key_distribution_checkpoint_4165fd.py,73,
ql-operation-after-measurement,"Operation 'cz' on qubit 5 after measurement at location: (36, 5).",quantum_random_pixel_generator_multi_qasm_bebc43.py,47,5.0
ql-operation-after-measurement,"Operation 'cx' on qubit 1 after measurement at location: (52, 1).",quantumteleport_cff11a.py,53,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (40, 5).",encrpytion_e53b97.py,44,5.0
ql-operation-after-measurement,"Operation 'cz' on qubit 4 after measurement at location: (44, 1).",quantum_random_pixel_generator_multi_qasm_92894f.py,62,
ql-operation-after-measurement,"Operation 'cy' on qubit 0 after measurement at location: (29, 1).
Operation 'cy' on qubit 1 after measurement at location: (30, 1).",sandbox_e52934.py,31,
ql-operation-after-measurement,"Operation 'cz' on qubit 5 after measurement at location: (31, 1).",python_quantum_number_generator_1_6_multi_qasm_76fe84.py,41,
ql-operation-after-measurement,"Operation 'h' on qubit 0 after measurement at location: (358, 5).",electroquantum_39cf94.py,359,5.0
ql-operation-after-measurement,"Operation 'ch' on qubit 2 after measurement at location: (23, 1).",task_2_4f46b2.py,24,
ql-operation-after-measurement,"Operation 'cz' on qubit 0 after measurement at location: (25, 5).",quantum_teleportation_1881c2.py,30,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:2183, c:5) in which some of its qubits are never measured.",qram_f283bf.py,2183,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:246, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,246,
ql-superfluous-op,"The circuit 'qcircuit' has an operation (l:25, c:1) in which some of its qubits are never measured.",qteleportation_3b3beb.py,25,
ql-superfluous-op,"The circuit 'qc' has an operation (l:92, c:5) in which some of its qubits are never measured.",bv_a1384c.py,92,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:226, c:1) in which some of its qubits are never measured.",bss_poster_qce21_8d4e7c.py,226,
ql-superfluous-op,"The circuit 'circuit' has an operation (l:72, c:9) in which some of its qubits are never measured.",ahmed25_7_f6d602.py,72,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:4281, c:5) in which some of its qubits are never measured.",qram_f283bf.py,4281,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:209, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,209,
ql-superfluous-op,"The circuit 'qc' has an operation (l:3005, c:9) in which some of its qubits are never measured.",qram_f283bf.py,3005,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:56, c:13) in which some of its qubits are never measured.",qrng_97d9f8.py,56,13.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:230, c:9) in which some of its qubits are never measured.",qram_f283bf.py,230,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:146, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,146,
ql-superfluous-op,"The circuit 'qc_board' has an operation (l:75, c:17) in which some of its qubits are never measured.",nim_game_51ae45.py,75,17.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:25, c:1) in which some of its qubits are never measured.",366db34e7f419a810cc0871f5a52379f525a7c1e8a9bcb3f6915ab76_45e001.py,25,
ql-superfluous-op,"The circuit 'qc' has an operation (l:17, c:1) in which some of its qubits are never measured.",366db34e7f419a810cc0871f5a52379f525a7c1e8a9bcb3f6915ab76_45e001.py,17,
ql-superfluous-op,"The circuit 'qc' has an operation (l:198, c:1) in which some of its qubits are never measured.",bss_poster_qce21_8d4e7c.py,198,
ql-superfluous-op,"The circuit 'qc' has an operation (l:285, c:1) in which some of its qubits are never measured.",bss_poster_qce21_8d4e7c.py,285,
ql-superfluous-op,"The circuit 'QAOA' has an operation (l:92, c:1) in which some of its qubits are never measured.",qiskit_20implementation_20of_20weighted_20max_cut_20graph_059e68.py,92,
ql-superfluous-op,"The circuit 'qc' has an operation (l:1408, c:9) in which some of its qubits are never measured.",qram_f283bf.py,1408,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:100, c:1) in which some of its qubits are never measured.",0627319cba97ba5211d8c9c8a1be7f46360718006dd385039aaf9a62_44311f.py,100,
ql-superfluous-op,"The circuit 'circuit' has an operation (l:50, c:5) in which some of its qubits are never measured.",bcd2excess3_8f0662.py,50,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:3848, c:9) in which some of its qubits are never measured.",qram_f283bf.py,3848,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:2423, c:9) in which some of its qubits are never measured.",qram_f283bf.py,2423,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:3523, c:5) in which some of its qubits are never measured.",qram_f283bf.py,3523,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:227, c:9) in which some of its qubits are never measured.",qram_f283bf.py,227,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:70, c:5) in which some of its qubits are never measured.",multiqbitswaptest_task1part3_b38c36.py,70,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:207, c:1) in which some of its qubits are never measured.",bss_poster_qce21_8d4e7c.py,207,
ql-superfluous-op,"The circuit 'qc' has an operation (l:869, c:5) in which some of its qubits are never measured.",part2_b6b6f7.py,869,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:1143, c:9) in which some of its qubits are never measured.",qram_f283bf.py,1143,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:20, c:1) in which some of its qubits are never measured.",d476eb0353f0401afd56fbbeab4769d956febaf18a873673e45f59b2_36109c.py,20,
ql-superfluous-op,"The circuit 'qc' has an operation (l:57, c:9) in which some of its qubits are never measured.",sm_8772f2.py,57,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:265, c:5) in which some of its qubits are never measured.",vqls_2_2_checkpoint_e8ed16.py,265,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:163, c:9) in which some of its qubits are never measured.",quantummultiplication_f802ed.py,163,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:263, c:5) in which some of its qubits are never measured.",sm_270565.py,263,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:197, c:5) in which some of its qubits are never measured.",b50_two_qubits_solutions_1928bb.py,197,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:3442, c:5) in which some of its qubits are never measured.",qram_f283bf.py,3442,5.0
ql-superfluous-op,"The circuit 'qc1' has an operation (l:36, c:1) in which some of its qubits are never measured.",grover_6fe3a0.py,36,
ql-superfluous-op,"The circuit 'qc' has an operation (l:19, c:1) in which some of its qubits are never measured.",d476eb0353f0401afd56fbbeab4769d956febaf18a873673e45f59b2_36109c.py,19,
ql-superfluous-op,"The circuit 'teleport' has an operation (l:13, c:2) in which some of its qubits are never measured.",quantumteleportation_2823d6.py,13,2.0
ql-superfluous-op,"The circuit 'Grover_circuit' has an operation (l:75, c:1) in which some of its qubits are never measured.",grover_47e392.py,75,
ql-superfluous-op,"The circuit 'qc' has an operation (l:169, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,169,
ql-superfluous-op,"The circuit 'circuit5' has an operation (l:261, c:1) in which some of its qubits are never measured.",hw2_0ebab1.py,261,
ql-superfluous-op,"The circuit 'qc' has an operation (l:186, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,186,
ql-superfluous-op,"The circuit 'circuit3' has an operation (l:84, c:1) in which some of its qubits are never measured.",hw2_0ebab1.py,84,
ql-superfluous-op,"The circuit 'circuit' has an operation (l:79, c:5) in which some of its qubits are never measured.",tictactoe_final_for_presentation_with_simulaor_cc5908.py,79,5.0
ql-superfluous-op,"The circuit 'qc1' has an operation (l:95, c:1) in which some of its qubits are never measured.",grover_6fe3a0.py,95,
ql-superfluous-op,"The circuit 'qc' has an operation (l:1427, c:5) in which some of its qubits are never measured.",qram_f283bf.py,1427,5.0
ql-superfluous-op,"The circuit 'game' has an operation (l:84, c:5) in which some of its qubits are never measured.",chsh_e87627.py,84,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:271, c:9) in which some of its qubits are never measured.",sm_270565.py,271,9.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:72, c:1) in which some of its qubits are never measured.",366db34e7f419a810cc0871f5a52379f525a7c1e8a9bcb3f6915ab76_45e001.py,72,
ql-superfluous-op,"The circuit 'qc' has an operation (l:4117, c:5) in which some of its qubits are never measured.",qram_f283bf.py,4117,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:54, c:5) in which some of its qubits are never measured.",ping_pong_ai_v3_4q_output_ecd020.py,54,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:423, c:5) in which some of its qubits are never measured.",qram_5907fb.py,423,5.0
ql-superfluous-op,"The circuit 'qc' has an operation (l:31, c:1) in which some of its qubits are never measured.",683219e503be5b8c252d7b6de7897bc938220e8cf631c81f22bb86f4_61858a.py,31,
ql-superfluous-op,"The circuit 'circuit5' has an operation (l:254, c:1) in which some of its qubits are never measured.",hw2_0ebab1.py,254,
ql-superfluous-op,"The circuit 'qc' has an operation (l:112, c:1) in which some of its qubits are never measured.",4_qiskit_64bd71.py,112,
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.",benchmark_72ca3d.py,86,14.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.",5_6d96db.py,23,10.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '3' but never uses it.,lab5_soln_7e0ca7.py,68,6.0
ql-constant-classic-bit,Circuit 'qcHERR' measures qubit '3' but never uses it.,herrtestcomptimetiffoli_cf1dac.py,111,10.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.",circuit_2d6df0.py,12,15.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.",b76_multiple_rotations_solutions_checkpoint_65db31.py,285,15.0
ql-constant-classic-bit,Circuit 'circuit_if_false' measures qubit '1' but never uses it.,test_qasm_simulator_edd048.py,65,28.0
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.",b72_rotation_automata_solutions_2e84b2.py,2091,17.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.",verify_wheels_396834.py,266,15.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_79143b.py,270,11.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_1ba1af.py,267,11.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.
Circuit 'meas' measures qubit '2' but never uses it.",fourier_transform_ncb_45a87d.py,306,8.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '3' but never uses it.,grover_algo_5abfd8.py,10,11.0
ql-constant-classic-bit,"Circuit 'qc_extra' measures qubit '0' but never uses it.
Circuit 'qc_extra' measures qubit '1' but never uses it.",test_compiler_907f66.py,109,20.0
ql-constant-classic-bit,"Circuit 'circ_end' measures qubit '0' but never uses it.
Circuit 'circ_end' measures qubit '1' but never uses it.
Circuit 'circ_end' measures qubit '2' but never uses it.
Circuit 'circ_end' measures qubit '3' but never uses it.",6_deutsch_jozsa_cern_9a3902.py,40,12.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",testecircuitosomador_3f3047.py,16,6.0
ql-constant-classic-bit,"Circuit 'qc_deutch_josza_oracle1' measures qubit '0' but never uses it.
Circuit 'qc_deutch_josza_oracle1' measures qubit '1' but never uses it.",exercise_204_34dd2b.py,82,27.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",ref_2q_clifford_908f0c.py,614,15.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,functions_ffe5ba.py,49,13.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",shor_fix_15_9b454d.py,5,6.0
